qid,band,r_between_0_1,r,delta,delta_rel,p,d_axis,alpha,residual_norm,r2_local,cos_en,cos_zh,en_tokens,zh_tokens,cm_tokens,en_han,en_latin,zh_han,zh_latin,cm_han,cm_latin,delta_over_axis,z_delta,min_cos,is_outlier,outlier_reason
1010059,0-20,True,0.17544689616398043,0.5419999361038208,1.364420396477859,0.06969421356916428,0.39723822474479675,0.8245531630955409,0.5419999361038208,0.2675112039349522,0.8506894111633301,0.7994754314422607,16,21,22,0,39,12,8,1,44,1.364420396477859,5.67860895463224,0.7994754314422607,True,delta_mad
828588,0-20,True,0.7346116598704459,0.3414905071258545,1.0185237941770269,0.24630048871040344,0.3352798521518707,0.265388268371183,0.3414905071258545,0.06357604186520793,0.9113601446151733,0.93773353099823,10,8,11,0,33,8,8,2,26,1.0185237941770269,3.494982805864319,0.9113601446151733,True,delta_mad
1072506,0-20,True,0.06117479000986711,0.20077751576900482,0.23063791591549349,0.053254567086696625,0.8705312609672546,0.9388251141166074,0.20077751576900482,0.9430830145407281,0.9784262180328369,0.6458736658096313,9,9,10,0,35,13,0,2,30,0.23063791591549349,-1.4788972339302342,0.6458736658096313,True,low_cos
1029772,0-20,True,0.04684881759491569,0.1622382253408432,0.1776931000722952,0.04277413710951805,0.91302490234375,0.9531511762346334,0.1622382253408432,0.9664123183749483,0.9859246015548706,0.6081712245941162,11,11,15,0,32,11,0,3,32,0.1776931000722952,-1.8131349325600707,0.6081712245941162,True,low_cos
1031684,0-20,True,0.016974440824493574,0.12123467028141022,0.12496450396092809,0.016467802226543427,0.9701528549194336,0.9830255965267565,0.12123466283082962,0.9840969090847139,0.992515504360199,0.537893533706665,16,11,18,0,51,15,0,3,49,0.12496450396092809,-2.1460076479632275,0.537893533706665,True,low_cos
250636,0-20,True,0.1437134594200048,0.4022282660007477,0.9820830867467136,0.058860208839178085,0.4095664322376251,0.8562866777872986,0.4022282660007477,0.4318907169736571,0.9173739552497864,0.8576087951660156,10,10,12,0,31,11,2,1,27,0.9820830867467136,3.2649346322334383,0.8576087951660156,True,delta_mad
901355,0-20,True,0.8441716535895792,0.37713623046875,0.4077061426136124,0.7808754444122314,0.9250197410583496,0.1558284011179456,0.37713623046875,0.12746256958201463,0.6240009665489197,0.9184953570365906,9,10,12,0,29,11,0,4,24,0.4077061426136124,-0.3610752970795743,0.6240009665489197,True,low_cos
694560,0-20,True,0.918730840273492,0.3203854262828827,0.3328264113991718,0.8843888640403748,0.962620198726654,0.08126913626305768,0.3203854262828827,0.05626823651120483,0.5576047897338867,0.945616602897644,12,8,11,0,29,9,0,2,22,0.3328264113991718,-0.8337869051293093,0.5576047897338867,True,low_cos
1094991,0-20,True,0.6446730422665918,0.5878019332885742,1.0526624781518843,0.3599824905395508,0.5583954453468323,0.3553268568419171,0.587801992893219,0.10228591083408256,0.7624508142471313,0.8075606822967529,13,8,9,0,34,10,0,3,16,1.0526624781518843,3.710498432546275,0.7624508142471313,True,delta_mad
1073358,0-20,True,0.042989217041780124,0.24303507804870605,0.273933393931634,0.038140248507261276,0.8872050046920776,0.9570107170312412,0.24303506314754486,0.9242720772313613,0.9697396755218506,0.6100115776062012,13,8,15,0,33,12,0,3,30,0.273933393931634,-1.2055752721341852,0.6100115776062012,True,low_cos
733186,0-20,True,0.04781432402318394,0.19203394651412964,0.22403960204058973,0.04098370671272278,0.8571428656578064,0.952185675976816,0.19203394651412964,0.9475427983691505,0.9807217121124268,0.6485036611557007,14,11,16,0,51,14,0,2,47,0.22403960204058973,-1.5205520250417324,0.6485036611557007,True,low_cos
231298,0-20,True,0.14209076825878794,0.5167741775512695,0.6098442138651593,0.1204058974981308,0.8473871946334839,0.8579092517621622,0.5167741775512695,0.6643164205379098,0.8592234253883362,0.6022214293479919,12,15,12,0,38,16,0,1,34,0.6098442138651593,0.9150111839969393,0.6022214293479919,True,low_cos
984434,0-20,False,-0.025471493793151376,0.31484007835388184,0.3839899202768462,-0.020884525030851364,0.8199175596237183,1.025471480304701,0.31484007835388184,0.8770280905665765,0.9502198696136475,0.5969638228416443,11,9,13,0,39,12,0,1,35,0.3839899202768462,-0.5107944990031483,0.5969638228416443,True,low_cos
1089696,0-20,True,0.11013711087645332,0.24726539850234985,0.2693249938564408,0.1011161133646965,0.9180930256843567,0.8898628985797687,0.24726541340351105,0.9160844097386159,0.9643176794052124,0.6357042789459229,11,10,12,0,48,14,0,2,45,0.2693249938564408,-1.2346678473177484,0.6357042789459229,True,low_cos
262974,0-20,True,0.5626479220719182,0.5015135407447815,1.0541455389668992,0.2676817774772644,0.4757536053657532,0.4373521348930052,0.5015135407447815,0.1468535835640521,0.8384153246879578,0.8525952100753784,8,8,8,0,24,13,0,2,17,1.0541455389668992,3.7198609135719285,0.8384153246879578,True,delta_mad
73094,0-20,True,0.07136649934875476,0.25321164727211,0.29099250597012716,0.062100667506456375,0.8701655268669128,0.928633413699586,0.25321164727211,0.9105878036063778,0.9660138487815857,0.6414575576782227,17,20,19,0,65,25,0,1,58,0.29099250597012716,-1.097882039895906,0.6414575576782227,True,low_cos
1095922,0-20,True,0.45765810286248443,0.42910438776016235,1.1618779449678973,0.16902214288711548,0.3693196773529053,0.5423419084980973,0.42910438776016235,0.17890372890660355,0.8936505317687988,0.8878752589225769,6,5,8,0,22,8,0,2,21,1.1618779449678973,4.399969643315574,0.8878752589225769,True,delta_mad
884533,0-20,True,0.9761036797560825,0.20383286476135254,0.210964432045074,0.9431068897247314,0.9661954045295715,0.02389632374508798,0.20383286476135254,0.012667897382869664,0.5345008969306946,0.9789596199989319,8,8,10,0,25,9,0,4,13,0.210964432045074,-1.603094851169184,0.5345008969306946,True,low_cos
596088,0-20,True,0.8654742170790598,0.3800089657306671,0.4213690853185619,0.7805222868919373,0.9018434882164001,0.1345257889288262,0.3800089657306671,0.09249837967469454,0.6231890916824341,0.9204371571540833,8,6,9,0,24,7,0,2,14,0.4213690853185619,-0.274821894296225,0.6231890916824341,True,low_cos
1039052,0-20,True,0.7442273848290759,0.436662495136261,0.44763948686624355,0.7259774804115295,0.9754780530929565,0.255772563648158,0.436662495136261,0.24612262427961318,0.6411412954330444,0.8735378384590149,11,8,12,0,29,10,0,3,24,0.44763948686624355,-0.10897830006438604,0.6411412954330444,True,low_cos
1005949,0-20,True,0.05568873034011696,0.3728318214416504,0.3783965266603502,0.054869771003723145,0.985293984413147,0.9443112807747244,0.372831791639328,0.8616457243621027,0.9289929270744324,0.49765366315841675,7,6,9,0,27,11,0,2,22,0.3783965266603502,-0.5461052840183468,0.49765366315841675,True,low_cos
1099700,0-20,True,0.1699960813427524,0.4520702660083771,0.46439030438428613,0.1654861718416214,0.9734705090522766,0.8300039713584172,0.4520702660083771,0.7615888477486584,0.8841234445571899,0.5713968873023987,11,14,11,0,34,17,0,2,30,0.46439030438428613,-0.003231314108665462,0.5713968873023987,True,low_cos
686260,0-20,True,0.015132222752717486,0.09928234666585922,0.10317494446771329,0.014561312273144722,0.9622718691825867,0.9848678007700086,0.09928234666585922,0.9891444383035715,0.9949655532836914,0.5459939241409302,8,7,9,0,23,9,0,2,19,0.10317494446771329,-2.283563933752172,0.5459939241409302,True,low_cos
65488,0-20,True,0.0734669080158132,0.242600679397583,0.271122380110481,0.06573829054832458,0.8948013782501221,0.9265330430532855,0.242600679397583,0.9211269946943628,0.9684117436408997,0.6268996596336365,8,10,11,0,38,11,0,2,35,0.271122380110481,-1.223321047153621,0.6268996596336365,True,low_cos
1094249,0-20,True,0.2960822140700233,0.35114121437072754,0.9486930809803032,0.1095893606543541,0.3701315224170685,0.7039177000514263,0.35114121437072754,0.355065156656042,0.9323450326919556,0.9044088125228882,30,19,25,0,120,30,0,3,116,0.9486930809803032,3.054145369736916,0.9044088125228882,True,delta_mad
1097066,0-20,True,0.2106401480716713,0.5511097311973572,0.6817601959454866,0.17027370631694794,0.8083630204200745,0.7893598380382894,0.5511097311973572,0.5727520780371478,0.8336426019668579,0.6445602178573608,14,16,17,0,44,19,0,5,42,0.6817601959454866,1.369012807431071,0.6445602178573608,True,low_cos
171691,0-20,True,0.055353682501896824,0.21675628423690796,0.21626981554611277,0.05547819286584854,1.0022493600845337,0.9446463366455073,0.21675628423690796,0.95019574955453,0.9749695658683777,0.5283204317092896,11,10,12,0,36,11,0,1,32,0.21626981554611277,-1.5696022581079936,0.5283204317092896,True,low_cos
1094215,0-20,True,0.03858051905561973,0.15016035735607147,0.14953511130449063,0.038741834461688995,1.0041812658309937,0.9614195336157576,0.15016035735607147,0.9763800275368227,0.9879755973815918,0.5226893424987793,14,10,16,0,37,11,0,2,34,0.14953511130449063,-1.990894760673721,0.5226893424987793,True,low_cos
921621,0-20,True,0.008490248727451534,0.29895782470703125,0.3239166135324647,0.007836048491299152,0.9229468703269958,0.9915096900216082,0.29895782470703125,0.9035655523875163,0.9552814960479736,0.5365982055664062,12,15,14,0,39,17,0,2,35,0.3239166135324647,-0.8900339670332517,0.5365982055664062,True,low_cos
1052089,0-20,True,0.021840695720744343,0.14225682616233826,0.15105827729356067,0.02056814171373844,0.9417347311973572,0.978159317819596,0.14225682616233826,0.9767065406475041,0.9896700382232666,0.5656076669692993,12,11,14,0,36,15,0,2,32,0.15105827729356067,-1.9812790978989976,0.5656076669692993,True,low_cos
1051755,0-20,True,0.09509380895982882,0.39438480138778687,0.4400812337446622,0.0852196142077446,0.8961636424064636,0.9049061903733111,0.39438480138778687,0.8087245524824012,0.9185991287231445,0.5934152603149414,8,7,10,0,28,9,0,1,25,0.4400812337446622,-0.15669313462913176,0.5934152603149414,True,low_cos
425330,0-20,True,0.07260558948491878,0.3352733254432678,0.37646097358732317,0.06466199457645416,0.8905925154685974,0.9273943945314526,0.3352733254432678,0.8585294236445595,0.9417053461074829,0.602715253829956,9,10,11,0,32,13,0,1,20,0.37646097358732317,-0.5583243236807082,0.602715253829956,True,low_cos
631724,0-20,True,0.0595571007334344,0.23171879351139069,0.27082472114594835,0.05095731094479561,0.8556042909622192,0.940442880735052,0.23171879351139069,0.9234207052323147,0.9718549251556396,0.6494249105453491,8,8,11,0,28,10,0,2,21,0.27082472114594835,-1.2252001517590005,0.6494249105453491,True,low_cos
846082,0-20,True,0.2846208543123706,0.5058220624923706,0.5426008168655377,0.265328586101532,0.9322176575660706,0.7153791178265969,0.5058220624923706,0.6348029267820586,0.8368724584579468,0.6497015953063965,15,9,14,0,42,11,0,2,33,0.5426008168655377,0.4905073321416624,0.6497015953063965,True,low_cos
991138,0-20,True,0.16384120125255078,0.4751335382461548,0.5388462710488476,0.144468754529953,0.881760835647583,0.8361587516775498,0.4751335382461548,0.7065685905332951,0.876688539981842,0.6153242588043213,7,11,8,0,26,13,0,3,21,0.5388462710488476,0.46680509173936635,0.6153242588043213,True,low_cos
975040,0-20,True,0.02184145308539136,0.257797509431839,0.3073813899105509,0.018318194895982742,0.838689386844635,0.9781585466836459,0.257797509431839,0.9101252370974547,0.9666025638580322,0.6302658319473267,10,11,14,0,34,10,0,2,30,0.3073813899105509,-0.9944199206285209,0.6302658319473267,True,low_cos
632455,0-20,True,0.9580415452777782,0.211177259683609,0.23576615742088447,0.8581239581108093,0.8957064151763916,0.04195837251058529,0.211177259683609,0.030699644323926023,0.6095137596130371,0.9769960045814514,10,9,11,0,36,12,0,3,26,0.23576615742088447,-1.4465229285052001,0.6095137596130371,True,low_cos
1034703,0-20,True,0.01759609662947224,0.18948110938072205,0.20403996453918796,0.01634056307375431,0.9286470413208008,0.9824039589658169,0.18948110938072205,0.9586468191576456,0.9819151163101196,0.5658969879150391,11,9,13,0,32,13,0,3,29,0.20403996453918796,-1.6468086321417883,0.5658969879150391,True,low_cos
1065227,0-20,True,0.02613448027743189,0.1340157836675644,0.15007726095061222,0.023337531834840775,0.8929786086082458,0.9738655780208192,0.1340157836675644,0.9768026359854933,0.9907476305961609,0.6128821969032288,9,11,11,0,31,13,0,1,28,0.15007726095061222,-1.987472199897056,0.6128821969032288,True,low_cos
1085245,0-20,True,0.08290266515249045,0.38655486702919006,0.4058931767247787,0.0789528638124466,0.9523561596870422,0.9170973246521341,0.38655486702919006,0.8362035067037438,0.9221709966659546,0.5438711047172546,12,11,13,0,32,12,0,1,30,0.4058931767247787,-0.3725204506177938,0.5438711047172546,True,low_cos
65038,0-20,True,0.05194642731717987,0.473002552986145,0.6234728553971987,0.039409562945365906,0.7586578130722046,0.9480536171018323,0.473002552986145,0.6980884110538246,0.887357771396637,0.6294754147529602,9,10,11,0,32,12,0,1,27,0.6234728553971987,1.0010480453699313,0.6294754147529602,True,low_cos
1093875,0-20,True,0.006503942320342801,0.42277076840400696,1.6131037739574343,0.0017045876011252403,0.26208528876304626,0.993495993867608,0.42277073860168457,0.2750060259250654,0.9106310606002808,0.8767335414886475,10,8,12,0,30,7,10,2,30,1.6131037739574343,7.2485333835401615,0.8767335414886475,True,delta_mad
1017605,0-20,True,0.25828588609364644,0.4860832095146179,0.9536954233933339,0.13164415955543518,0.5096839070320129,0.7417142028519302,0.4860832095146179,0.3768920724942948,0.8731964826583862,0.8104045987129211,9,14,10,0,32,14,0,1,31,0.9536954233933339,3.085724881144445,0.8104045987129211,True,delta_mad
1048876,0-20,True,0.1573404727997397,0.5913370847702026,0.7065347012427821,0.1316867470741272,0.8369540572166443,0.842659501435803,0.5913370847702026,0.5871949491802269,0.816489577293396,0.5764592885971069,11,14,12,0,28,12,4,1,25,0.7065347012427821,1.5254128912425724,0.5764592885971069,True,low_cos
997542,0-20,True,0.0158535265040425,0.1593024730682373,0.17395253660098708,0.01451836246997118,0.9157812595367432,0.984146466792255,0.1593024730682373,0.9697042757125104,0.987205982208252,0.5811740159988403,11,11,12,0,43,16,0,1,40,0.17395253660098708,-1.8367489031881217,0.5811740159988403,True,low_cos
1101298,0-20,True,0.33393324178297384,0.3355706036090851,0.9403242699898642,0.11916971951723099,0.35686689615249634,0.6660668166603698,0.3355706036090851,0.33410647827791906,0.9365955591201782,0.9154462218284607,10,10,11,0,31,11,6,2,27,0.9403242699898642,3.0013135281077643,0.9154462218284607,True,delta_mad
649294,0-20,True,0.19860571765051863,0.37212568521499634,1.0545811971427046,0.07008117437362671,0.3528658449649811,0.8013942773904253,0.3721257150173187,0.36607501998151426,0.9283056259155273,0.8907777667045593,13,10,14,0,38,13,2,1,36,1.0545811971427046,3.722611199577299,0.8907777667045593,True,delta_mad
987100,0-20,True,0.17568569781164528,0.6024013161659241,0.7570016505304156,0.1398058980703354,0.7957727909088135,0.8243142924508988,0.6024013161659241,0.542490475876677,0.8087836503982544,0.6034101247787476,8,6,9,0,31,11,0,3,22,0.7570016505304156,1.8440079551431352,0.6034101247787476,True,low_cos
1035078,0-20,True,0.11987250498664932,0.45833879709243774,0.4679429251523774,0.11741222441196442,0.9794758558273315,0.8801274782616151,0.45833879709243774,0.7796178667067255,0.8880699872970581,0.5233860015869141,10,8,12,0,35,8,0,1,31,0.4679429251523774,0.019196184612796825,0.5233860015869141,True,low_cos
941515,0-20,True,0.576106621951939,0.4412364065647125,0.9758565516710683,0.2604883015155792,0.45215293765068054,0.4238934131396097,0.4412364065647125,0.1587354969562721,0.8687281608581543,0.8842876553535461,11,11,10,0,33,10,2,1,21,0.9758565516710683,3.225626860150801,0.8687281608581543,True,delta_mad
1083307,0-20,True,0.24461755613824496,0.5035805702209473,1.531722579645122,0.0804222971200943,0.32876747846603394,0.7553824844730258,0.5035805702209473,0.19562787016004723,0.8699694871902466,0.8423656821250916,12,7,12,0,26,7,6,3,22,1.531722579645122,6.73477839798591,0.8423656821250916,True,delta_mad
918324,0-20,True,0.21962726738932467,0.38963988423347473,1.1492218182679272,0.07446390390396118,0.3390467166900635,0.7803726772325265,0.38963988423347473,0.31558479671338,0.9213179349899292,0.8890883922576904,13,15,12,0,54,24,0,3,42,1.1492218182679272,4.320072214371941,0.8890883922576904,True,delta_mad
1087042,0-20,True,0.9228167837289203,0.3261043429374695,0.386608441865461,0.7783962488174438,0.8435003161430359,0.07718320668369626,0.3261043429374695,0.03832914130040943,0.6438776254653931,0.9447087645530701,9,7,11,0,35,11,0,3,24,0.386608441865461,-0.4942639168176672,0.6438776254653931,True,low_cos
416457,0-20,True,0.15106551106620358,0.5954387187957764,1.1472936946855776,0.07840211689472198,0.518994152545929,0.8489344827845646,0.5954387187957764,0.3538043883650014,0.8196529150009155,0.725665807723999,9,8,8,0,29,11,0,1,25,1.1472936946855776,4.3079000766739455,0.725665807723999,True,delta_mad
565696,0-20,True,0.3958708527115159,0.45277026295661926,0.9993987470629857,0.17934638261795044,0.4530426561832428,0.6041291683074468,0.45277026295661926,0.267619906189803,0.8814170360565186,0.8600448369979858,8,6,8,0,39,11,0,3,27,0.9993987470629857,3.3742474395818896,0.8600448369979858,True,delta_mad
1093507,0-20,True,0.4301734055141643,0.39425212144851685,0.954975291307285,0.17759284377098083,0.4128401279449463,0.5698266944295037,0.39425212144851685,0.26255967830934746,0.9065130949020386,0.8946120738983154,13,12,15,0,42,11,0,3,39,0.954975291307285,3.0938046166066675,0.8946120738983154,True,delta_mad
634126,0-20,True,0.6162315155677575,0.5037090182304382,1.5036350566742833,0.2064339816570282,0.33499419689178467,0.38376861896218206,0.5037089586257935,0.061157221805806294,0.8518311977386475,0.8648748397827148,11,10,11,0,27,7,9,1,23,1.5036350566742833,6.557463416557153,0.8518311977386475,True,delta_mad
1016676,0-20,True,0.38429995749930096,0.682263195514679,1.2419792544050574,0.21110957860946655,0.5493354201316833,0.6157000275141418,0.6822632551193237,0.19727661482144876,0.7449748516082764,0.7100601196289062,10,14,13,0,32,13,8,2,33,1.2419792544050574,4.905644786332474,0.7100601196289062,True,delta_mad
910870,0-20,True,0.5056851211236413,0.6288601160049438,0.9985681903132554,0.31846117973327637,0.629761815071106,0.4943149395018788,0.6288601160049438,0.1968184142932229,0.751558780670166,0.7538134455680847,11,11,10,0,29,14,0,3,18,0.9985681903132554,3.3690041806869395,0.751558780670166,True,delta_mad
1089964,0-20,True,0.10961879443080488,0.4926181137561798,0.5734183774773315,0.09417243301868439,0.8590902090072632,0.8903811757355666,0.4926181137561798,0.7068363519922034,0.8742294907569885,0.5861140489578247,11,16,11,0,36,18,0,2,31,0.5734183774773315,0.6850568904360409,0.5861140489578247,True,low_cos
997744,0-20,True,0.2232172487655749,0.559577226638794,0.6743651887078429,0.18522202968597412,0.8297836780548096,0.7767827524714763,0.559577226638794,0.5702271233675896,0.8262830376625061,0.6357068419456482,8,9,11,0,37,13,0,3,32,0.6743651887078429,1.3223285351166445,0.6357068419456482,True,low_cos
299094,0-20,True,0.05095475598930512,0.2367621511220932,0.251219904849843,0.048022300004959106,0.9424498081207275,0.949045204049627,0.2367621511220932,0.9345179926834315,0.9708187580108643,0.571971595287323,8,7,10,0,25,9,0,1,20,0.251219904849843,-1.348964274393356,0.571971595287323,True,low_cos
1099219,0-20,True,0.033385133419727826,0.18508212268352509,0.2048167302948147,0.03016839176416397,0.9036474823951721,0.9666148366727451,0.18508212268352509,0.9570315039460956,0.9824173450469971,0.6013895273208618,10,11,11,0,31,14,0,2,24,0.2048167302948147,-1.6419049528220968,0.6013895273208618,True,low_cos
1085533,0-20,True,0.03937800929959271,0.13213354349136353,0.1371669506323705,0.03793301433324814,0.9633045196533203,0.9606219913630796,0.13213354349136353,0.9800184965199759,0.9905508756637573,0.5631141066551208,10,10,11,0,30,11,0,1,28,0.1371669506323705,-2.0689742759859753,0.5631141066551208,True,low_cos
961097,0-20,True,0.6998197650481626,0.4119289815425873,1.609832151463279,0.17907211184501648,0.25588318705558777,0.30018036956473254,0.4119289815425873,0.03360153445362879,0.8991239070892334,0.9122073650360107,8,8,8,0,22,10,3,2,18,1.609832151463279,7.227879811404401,0.8991239070892334,True,delta_mad
437752,0-20,True,0.21815248596977474,0.49271899461746216,1.0593612847456972,0.10146479308605194,0.4651094973087311,0.7818476084777435,0.49271899461746216,0.352624283810974,0.873466432094574,0.8124952912330627,12,11,14,0,39,13,5,2,35,1.0593612847456972,3.752787628642705,0.8124952912330627,True,delta_mad
652961,0-20,True,0.061053224745695966,0.21216973662376404,0.23231599754293575,0.05575873702764511,0.9132807850837708,0.9389468162877664,0.21216973662376404,0.942313815809826,0.9759374856948853,0.6098198890686035,10,8,11,0,41,10,0,2,34,0.23231599754293575,-1.4683035972854226,0.6098198890686035,True,low_cos
780215,0-20,True,0.031881964129935755,0.12105704843997955,0.1241599792882056,0.031085189431905746,0.9750086069107056,0.9681179315074523,0.12105704843997955,0.9838183944352512,0.9921896457672119,0.5471770763397217,8,8,9,0,27,12,0,2,23,0.1241599792882056,-2.1510865677936044,0.5471770763397217,True,low_cos
77424,0-20,True,0.022288967521049488,0.11044224351644516,0.12758442844963208,0.01929423213005066,0.8656404614448547,0.977711021292298,0.11044224351644516,0.9832566929803657,0.9937151670455933,0.6357503533363342,10,13,11,0,26,12,1,1,25,0.12758442844963208,-2.129468209346956,0.6357503533363342,True,low_cos
1095955,0-20,True,0.07907436142857738,0.28066667914390564,0.3270689755764412,0.0678558349609375,0.8581268787384033,0.9209256433013732,0.28066667914390564,0.8879943859817998,0.9583109617233276,0.6483490467071533,11,11,13,0,38,13,0,2,34,0.3270689755764412,-0.8701332795335119,0.6483490467071533,True,low_cos
1078222,0-20,True,0.8589052808286064,0.27520596981048584,0.2901242003451772,0.8147402405738831,0.9485798478126526,0.14109479324667223,0.27520594000816345,0.19127389921895666,0.630230188369751,0.9531744718551636,9,7,11,0,34,11,0,3,25,0.2901242003451772,-1.1033636053554994,0.630230188369751,True,low_cos
604673,0-20,True,0.0416784013479507,0.16879959404468536,0.19099119413309068,0.03683571517467499,0.8838082551956177,0.9583216138610008,0.16879959404468536,0.9617978471083259,0.9850749969482422,0.6270720958709717,10,10,11,0,26,10,0,1,24,0.19099119413309068,-1.729184799119114,0.6270720958709717,True,low_cos
1031502,0-20,True,0.11358976216308493,0.31999149918556213,1.1933337956747059,0.030459003522992134,0.268149197101593,0.886410231701239,0.31999149918556213,0.35556804106279494,0.9483389258384705,0.9205543994903564,10,10,11,0,33,6,11,2,22,1.1933337956747059,4.598548691731285,0.9205543994903564,True,delta_mad
