qid,band,r_between_0_1,r,delta,delta_rel,p,d_axis,alpha,residual_norm,r2_local,cos_en,cos_zh,en_tokens,zh_tokens,cm_tokens,en_han,en_latin,zh_han,zh_latin,cm_han,cm_latin,delta_over_axis,z_delta,min_cos,is_outlier,outlier_reason
1080253,0-20,True,0.3028463442388266,0.2559775710105896,0.45040519352408176,0.17211584746837616,0.5683273077011108,0.6971536578198173,0.2559775710105896,0.705518397674934,0.9524258375167847,0.8887460231781006,19,12,21,0,72,17,0,2,68,0.45040519352408176,-0.09151854666494504,0.8887460231781006,False,
86701,0-20,True,0.09905903111132741,0.2856420576572418,0.441713314854032,0.0640583485364914,0.6466684341430664,0.9009409630728615,0.2856420576572418,0.8062081319258546,0.9571526050567627,0.7894871234893799,11,10,13,0,38,14,0,2,31,0.441713314854032,-0.1463898967146104,0.7894871234893799,False,
1093621,0-20,True,0.06236767741794025,0.14140509068965912,0.2343123294913844,0.03763825446367264,0.6034897565841675,0.9376322775135592,0.14140509068965912,0.9412216941429434,0.989294171333313,0.8299083709716797,8,8,9,0,30,11,0,2,23,0.2343123294913844,-1.4557008639389355,0.8299083709716797,False,
339501,0-20,True,0.5420152928628097,0.33478787541389465,0.4719516154531219,0.38448888063430786,0.7093690633773804,0.4579847838936223,0.33478784561157227,0.48498425557016367,0.8700428009033203,0.8911850452423096,11,8,13,0,36,9,0,2,30,0.4719516154531219,0.044502825108227395,0.8700428009033203,False,
79698,0-20,True,0.08733362298476718,0.20184051990509033,0.29649443985653573,0.059452932327985764,0.6807565093040466,0.9126663412670393,0.20184051990509033,0.9045369301802746,0.9778629541397095,0.7866212129592896,9,11,9,0,34,13,0,1,28,0.29649443985653573,-1.0631486351060402,0.7866212129592896,False,
379337,0-20,True,0.21691137855632825,0.14605273306369781,0.3953420749767738,0.08013439923524857,0.36943382024765015,0.783088702524307,0.14605273306369781,0.7968932451319203,0.9861235618591309,0.9474872946739197,10,8,11,0,39,13,0,2,34,0.3953420749767738,-0.439128973286127,0.9474872946739197,False,
425505,0-20,True,0.18673465794402527,0.32896700501441956,0.5182828954866581,0.11852511763572693,0.6347247958183289,0.8132653166901658,0.32896700501441956,0.7111698161720468,0.938866376876831,0.8126593828201294,11,11,11,0,35,10,6,1,33,0.5182828954866581,0.336989637393042,0.8126593828201294,False,
935973,0-20,True,0.6573954445953316,0.3785260021686554,0.5633677466071277,0.44170308113098145,0.671898603439331,0.3426044911854129,0.3785260319709778,0.26998226062181585,0.8308082222938538,0.9018640518188477,10,6,12,0,38,13,0,3,33,0.5633677466071277,0.621607812781605,0.8308082222938538,False,
154785,0-20,True,0.07516026839200317,0.1396287977695465,0.2857190163117196,0.03673027455806732,0.4886927008628845,0.9248397202316894,0.1396287977695465,0.9128724619052598,0.9895774126052856,0.8881169557571411,10,9,12,0,52,15,0,2,50,0.2857190163117196,-1.1311732888898494,0.8881169557571411,False,
635497,0-20,False,-0.0385289670284673,0.1295851171016693,0.43724540388152366,-0.011418715119361877,0.29636701941490173,1.038528939457032,0.1295851171016693,0.8494292892042699,0.9915387630462646,0.9442379474639893,12,12,14,0,31,15,2,1,31,0.43724540388152366,-0.1745955719511977,0.9442379474639893,False,
847726,0-20,True,0.7718305513360492,0.37834790349006653,0.42800884145372076,0.682276725769043,0.88397216796875,0.22816939655205293,0.37834790349006653,0.22129927879850297,0.6956757307052612,0.9080859422683716,12,8,14,0,50,14,0,2,44,0.42800884145372076,-0.23290548048431553,0.6956757307052612,False,
872855,0-20,True,0.18626900092201937,0.3372301161289215,0.6084190561840134,0.10324383527040482,0.5542727708816528,0.8137310186431904,0.3372301161289215,0.6414198452162114,0.9378083944320679,0.8414244055747986,16,16,16,0,65,23,0,2,71,0.6084190561840134,0.9060142422577974,0.8414244055747986,False,
900924,0-20,True,0.07323987680050491,0.21013480424880981,0.2727425062623979,0.05642775446176529,0.7704512476921082,0.9267600862065416,0.21013480424880981,0.920292886752416,0.9763297438621521,0.723007082939148,19,16,21,0,50,18,0,3,45,0.2727425062623979,-1.2130932802253074,0.723007082939148,False,
1039195,0-20,True,0.2442523562473998,0.4470280706882477,0.552444293620095,0.1976446509361267,0.8091821670532227,0.7557476503859926,0.4470280706882477,0.6517430879538284,0.8805513381958008,0.7130938768386841,15,13,17,0,54,14,0,2,51,0.552444293620095,0.5526486573037588,0.7130938768386841,False,
1095335,0-20,True,0.819519810979878,0.4054642915725708,0.6094632086912716,0.5452109575271606,0.6652809977531433,0.18048034253504375,0.4054642915725708,0.08062295306507339,0.769171953201294,0.9105910062789917,8,9,13,0,31,12,0,5,27,0.6094632086912716,0.9126059193745549,0.769171953201294,False,
641156,0-20,True,0.42561641141053924,0.23857949674129486,0.4196925927448611,0.2419469654560089,0.5684624910354614,0.5743836496235118,0.23857949674129486,0.6519337735171671,0.9422707557678223,0.9182336926460266,13,10,17,0,49,15,0,4,48,0.4196925927448611,-0.2854054993325196,0.9182336926460266,False,
1087105,0-20,True,0.10488941199268836,0.29079383611679077,0.5305395871323533,0.057490892708301544,0.5481095910072327,0.8951104898934186,0.29079383611679077,0.7400262776445353,0.9560668468475342,0.8373661041259766,14,7,16,0,64,12,0,2,56,0.5305395871323533,0.4143654548971649,0.8373661041259766,False,
161828,0-20,True,0.1474597264675885,0.19065989553928375,0.3056990808978846,0.09196840226650238,0.6236848831176758,0.8525402469810024,0.19065989553928375,0.8860726955179702,0.977595329284668,0.8404632806777954,10,7,10,0,30,11,0,1,26,0.3056990808978846,-1.0050402445228017,0.8404632806777954,False,
557417,0-20,True,0.14724509511604808,0.4441511034965515,0.684261717592855,0.09557610750198364,0.649095356464386,0.8527549151132953,0.4441511034965515,0.6083217978804585,0.8967975378036499,0.7481731176376343,7,6,8,0,35,10,0,2,28,0.684261717592855,1.3848047754485884,0.7481731176376343,False,
1098071,0-20,True,0.9666176580273188,0.4005261957645416,0.6865685846776803,0.5638995170593262,0.5833739042282104,0.03338232500243445,0.4005261957645416,0.0023585688450006304,0.7607980966567993,0.9195997714996338,11,10,12,0,34,8,8,2,33,0.6865685846776803,1.3993678999622414,0.7607980966567993,False,
956403,0-20,True,0.0983255491112363,0.16173799335956573,0.2530358559424768,0.06284870952367783,0.6391900181770325,0.9016744315649498,0.16173797845840454,0.9269966680272659,0.9849454164505005,0.8208358287811279,15,15,17,0,44,16,3,2,40,0.2530358559424768,-1.3375002754283996,0.8208358287811279,False,
1062457,0-20,True,0.27156783161267484,0.4568871855735779,0.8062117248213913,0.15389984846115112,0.5667086839675903,0.7284321573141351,0.4568871855735779,0.44944737785352096,0.8837845325469971,0.8104215264320374,20,22,20,0,75,29,0,3,72,0.8062117248213913,2.1546684365986017,0.8104215264320374,False,
658667,0-20,True,0.08790523092736441,0.23211374878883362,0.27266685011429964,0.0748312920331955,0.8512723445892334,0.9120947732967699,0.23211374878883362,0.9179629784629939,0.970261812210083,0.6716312170028687,11,9,13,0,35,14,0,2,31,0.27266685011429964,-1.2135708933102685,0.6716312170028687,False,
282214,0-20,True,0.641764153188496,0.3091491460800171,0.5290719338876207,0.3749978542327881,0.5843234658241272,0.3582357965756221,0.3091491460800171,0.31434878574028124,0.881901741027832,0.9303048849105835,9,9,12,0,26,11,0,3,20,0.5290719338876207,0.4051002410118468,0.881901741027832,False,
994449,0-20,True,0.06371440306130509,0.11870710551738739,0.19540582003899745,0.038705870509147644,0.6074901223182678,0.9362856758230652,0.11870710551738739,0.9582609995454282,0.9922052621841431,0.831196665763855,23,24,25,0,74,25,3,2,69,0.19540582003899745,-1.7013155095654044,0.831196665763855,False,
337190,0-20,True,0.20321960488410487,0.27687230706214905,0.48539128043141266,0.1159186065196991,0.5704105496406555,0.7967804846950926,0.27687230706214905,0.729334274647998,0.9549522995948792,0.8583894968032837,7,8,9,0,19,10,0,2,14,0.48539128043141266,0.1293466879333163,0.8583894968032837,False,
1097236,0-20,True,0.7987171876392453,0.33033260703086853,0.522636550485332,0.504829466342926,0.6320503354072571,0.20128286376745858,0.33033260703086853,0.1291663741786363,0.8180137872695923,0.9373477101325989,8,8,9,0,26,13,0,5,21,0.522636550485332,0.36447402097640635,0.8180137872695923,False,
323096,0-20,True,0.3561034610612963,0.3202924132347107,0.9192230862268874,0.12408003956079483,0.34843817353248596,0.643896511519943,0.3202923834323883,0.32916122244774104,0.941008448600769,0.923538088798523,9,8,12,0,32,8,2,3,34,0.9192230862268874,2.868102920289423,0.923538088798523,False,
841961,0-20,True,0.09378005426229617,0.4010052978992462,0.6204760668919194,0.06060878187417984,0.6462864875793457,0.906219979074184,0.4010053277015686,0.6808302490601633,0.9177607297897339,0.7480882406234741,8,6,10,0,28,10,0,1,24,0.6204760668919194,0.9821294850287006,0.7480882406234741,False,
928753,0-20,True,0.11062396450943142,0.22438183426856995,0.32572440644517153,0.0762055516242981,0.6888701915740967,0.8893759972608162,0.22438183426856995,0.8817321991430779,0.971922755241394,0.7871475219726562,16,18,18,0,53,19,12,3,50,0.32572440644517153,-0.8786214702076519,0.7871475219726562,False,
1036244,0-20,True,0.17803746900837286,0.3401816785335541,0.5649718439709316,0.10720018297433853,0.6021214723587036,0.8219625080393465,0.3401816785335541,0.6791433173740662,0.9363923072814941,0.8196648359298706,8,9,10,0,34,13,0,2,26,0.5649718439709316,0.6317343908557238,0.8196648359298706,False,
1100224,0-20,True,0.6027957862255268,0.48538368940353394,0.5491357743296645,0.5328140258789062,0.8839046955108643,0.3972042283123904,0.48538368940353394,0.3434875949779965,0.7402559518814087,0.8205690383911133,12,16,14,0,35,17,0,3,28,0.5491357743296645,0.5317621577306765,0.7402559518814087,False,
942651,0-20,True,0.07442291141665762,0.13950234651565552,0.21272350427993836,0.04880594089627266,0.6557918787002563,0.9255771050230418,0.13950234651565552,0.949829170569447,0.9890784621238708,0.806053638458252,12,10,14,0,38,16,0,4,34,0.21272350427993836,-1.5919899252922862,0.806053638458252,False,
661945,0-20,True,0.01588489065272656,0.14375367760658264,0.23883668907751196,0.009560974314808846,0.6018911004066467,0.9841151536600201,0.14375367760658264,0.9443768460628345,0.9896218180656433,0.8142399787902832,11,13,13,0,36,19,0,1,34,0.23883668907751196,-1.4271388317218494,0.8142399787902832,False,
290488,0-20,True,0.8684462531860362,0.26621416211128235,0.6073204266713222,0.38067662715911865,0.4383421838283539,0.13155378273173712,0.26621416211128235,0.044818388449130664,0.8921076655387878,0.962902307510376,7,7,10,0,29,9,0,2,22,0.6073204266713222,0.8990786548141426,0.8921076655387878,False,
20356,0-20,True,0.5565739728146158,0.5280927419662476,0.5494632022158549,0.5349269509315491,0.9611066579818726,0.44342605766717963,0.5280927419662476,0.39440774755460295,0.7174856662750244,0.7697445154190063,9,8,15,0,39,11,0,3,33,0.5494632022158549,0.5338291918945426,0.7174856662750244,False,
943170,0-20,True,0.24528672971582363,0.15771664679050446,0.48562788651809746,0.07966140657663345,0.3247685134410858,0.7547132212910481,0.15771664679050446,0.7071931523841882,0.9843897819519043,0.9575240612030029,9,7,12,0,31,12,0,4,26,0.48562788651809746,0.13084036909238483,0.9575240612030029,False,
515573,0-20,True,0.04899604957843008,0.1241784319281578,0.1999352196788844,0.030431119725108147,0.6210933327674866,0.951003928196347,0.1241784393787384,0.9576717129671968,0.9918268918991089,0.8178489804267883,11,11,12,0,40,12,0,2,36,0.1999352196788844,-1.6727216597672638,0.8178489804267883,False,
592601,0-20,True,0.1328024370477033,0.21373750269412994,0.3857418477675128,0.07358512282371521,0.554094672203064,0.8671975648792185,0.21373750269412994,0.8348222799958012,0.9744507670402527,0.8617134094238281,11,10,13,0,38,14,0,3,37,0.3857418477675128,-0.49973467750181483,0.8617134094238281,False,
1084273,0-20,True,0.07554632732905811,0.1685267686843872,0.2774217704571434,0.04589249938726425,0.6074749231338501,0.9244536481509193,0.1685267686843872,0.9173843876850614,0.9847463369369507,0.8281118869781494,17,15,19,0,61,19,0,5,58,0.2774217704571434,-1.1835533437683625,0.8281118869781494,False,
1020198,0-20,True,0.16139436266902676,0.2250799536705017,0.40372960337997665,0.08997763693332672,0.5575017333030701,0.8386057023914006,0.2250799536705017,0.8118369398725203,0.9706215858459473,0.865380048751831,8,7,9,0,31,9,4,1,25,0.40372960337997665,-0.3861789696638355,0.865380048751831,False,
551413,0-20,True,0.08823286423668476,0.20814333856105804,0.2971549776133863,0.061803046613931656,0.7004538178443909,0.9117670926968579,0.20814335346221924,0.9039809250588954,0.9764284491539001,0.7744008302688599,7,7,9,0,23,8,0,2,20,0.2971549776133863,-1.0589786967241277,0.7744008302688599,False,
1087766,0-20,True,0.2758188985123333,0.3128443658351898,0.435361553249146,0.19819937646389008,0.718585193157196,0.7241811938874051,0.3128443658351898,0.7345301031978383,0.9314227104187012,0.8156635165214539,8,6,9,0,28,10,0,3,20,0.435361553249146,-0.18648821696091994,0.8156635165214539,False,
1097014,0-20,True,0.05327171064063158,0.26717841625213623,0.3912008841070893,0.036382973194122314,0.682969868183136,0.9467282560727981,0.2671784460544586,0.8541566818921523,0.9636459946632385,0.7552706003189087,20,17,20,0,46,15,3,1,50,0.3912008841070893,-0.46527208255615493,0.7552706003189087,False,
278542,0-20,True,0.06475780184680471,0.16070795059204102,0.18985831211730592,0.054815053939819336,0.8464625477790833,0.9352421325070361,0.16070795059204102,0.960420307387011,0.9855840802192688,0.6737335920333862,8,8,10,0,23,12,0,2,21,0.18985831211730592,-1.736336620723262,0.6737335920333862,False,
289276,0-20,True,0.17964866638998742,0.2625718116760254,0.4154172014707785,0.11355012655258179,0.6320677399635315,0.8203512964034124,0.2625718116760254,0.7959057255229112,0.9590812921524048,0.8310978412628174,12,10,14,0,43,12,0,2,42,0.4154172014707785,-0.31239580834452146,0.8310978412628174,False,
1089521,0-20,True,0.4130167657156436,0.4776502251625061,0.6681806603302106,0.29524582624435425,0.7148519158363342,0.5869831968255227,0.4776502251625061,0.4355788642645002,0.8423402309417725,0.7978905439376831,12,16,10,0,34,17,0,2,29,0.6681806603302106,1.2832859489988144,0.7978905439376831,False,
920753,0-20,True,0.02252633596944823,0.1501804143190384,0.23461049363148484,0.014419706538319588,0.6401265859603882,0.9774737436354185,0.1501804143190384,0.945529687702252,0.9886190891265869,0.7929684519767761,14,10,15,0,57,14,0,1,55,0.23461049363148484,-1.4538185701880937,0.7929684519767761,False,
9083,0-20,True,0.15099556300402112,0.18410363793373108,0.548003910679352,0.05072743445634842,0.33595314621925354,0.8490044306936869,0.18410365283489227,0.7059020691336068,0.9817662835121155,0.9423761367797852,11,10,12,0,37,10,0,2,31,0.548003910679352,0.5246167650115167,0.9423761367797852,False,
1004322,0-20,True,0.5308776031790724,0.3024589717388153,0.5099108362862754,0.3148956298828125,0.5931605100631714,0.4691223867651157,0.3024589717388153,0.4584100968141481,0.9046796560287476,0.9155436754226685,16,13,17,0,49,16,0,2,43,0.5099108362862754,0.2841372899938937,0.9046796560287476,False,
824920,0-20,True,0.06976586998181558,0.15508466958999634,0.33084296203223673,0.032703179866075516,0.46875613927841187,0.9302341715071362,0.15508466958999634,0.8877124566602441,0.9874396324157715,0.892903208732605,7,5,9,0,37,11,0,1,34,0.33084296203223673,-0.84630831145012,0.892903208732605,False,
1015307,0-20,True,0.11988826358617669,0.20880094170570374,0.3662357967384557,0.06835154443979263,0.5701270699501038,0.8801117221934122,0.20880094170570374,0.8523990875601877,0.9758651256561279,0.8523117899894714,12,11,14,0,36,13,3,2,30,0.3662357967384557,-0.6228753004594405,0.8523117899894714,False,
170788,0-20,True,0.4014231509460437,0.41938552260398865,0.5804165827656589,0.2900521159172058,0.7225595116615295,0.598576887940457,0.41938552260398865,0.5153994675747033,0.8699929118156433,0.8185266256332397,9,9,11,0,38,12,0,2,27,0.5804165827656589,0.7292361739571525,0.8185266256332397,False,
670022,0-20,True,0.15700530160802198,0.19356535375118256,0.43085892232493433,0.07053535431623459,0.4492546021938324,0.8429947014897935,0.19356535375118256,0.7928777835073568,0.9787786602973938,0.9095522165298462,10,9,12,0,44,14,0,2,37,0.43085892232493433,-0.2149130773352596,0.9095522165298462,False,
853646,0-20,True,0.4212581586277162,0.3798343241214752,0.5989012372900919,0.2671697735786438,0.6342186331748962,0.578741930440826,0.3798343539237976,0.4828866392049902,0.8921731114387512,0.8605005741119385,11,14,12,0,34,12,0,3,28,0.5989012372900919,0.8459287771859878,0.8605005741119385,False,
934795,0-20,True,0.15355554374975097,0.14956052601337433,0.39207221558476973,0.05857555568218231,0.3814616799354553,0.8464444656762735,0.14956052601337433,0.823347973834416,0.98710036277771,0.9366880655288696,13,12,14,0,40,17,0,3,37,0.39207221558476973,-0.4597714150553716,0.9366880655288696,False,
1083642,0-20,True,0.524566079041847,0.1683846116065979,0.526124651327461,0.16788579523563385,0.320046991109848,0.4754338307342392,0.1683846116065979,0.44951738428415533,0.9717305302619934,0.9742467999458313,7,8,10,0,27,10,6,3,20,0.526124651327461,0.38649420896827325,0.9717305302619934,False,
789997,0-20,True,0.4500443226173159,0.24688374996185303,0.5537599156009543,0.20064404606819153,0.4458317458629608,0.5499557086776506,0.24688374996185303,0.4965532608984612,0.9493951797485352,0.9394657611846924,8,8,10,0,38,10,0,2,34,0.5537599156009543,0.5609541062159158,0.9394657611846924,False,
820161,20-40,True,0.12031796811676496,0.2339024692773819,0.36079294082849,0.07800227403640747,0.6483011245727539,0.8796820872656076,0.2339024692773819,0.8560068512810597,0.9696027040481567,0.8100244998931885,12,8,16,0,41,13,0,6,39,0.36079294082849,-0.6572357492465042,0.8100244998931885,False,
1011860,20-40,True,0.024557310770014558,0.12342963367700577,0.16260735369871612,0.018640607595443726,0.7590655088424683,0.9754426120837051,0.12342962622642517,0.9729621079956957,0.9922088980674744,0.7182681560516357,12,13,14,0,37,13,0,2,32,0.16260735369871612,-1.9083704163315423,0.7182681560516357,False,
517386,20-40,True,0.5256118283348495,0.37982428073883057,0.5233286076247368,0.381481409072876,0.7257854342460632,0.47438819087715933,0.37982428073883057,0.45106531230141345,0.8551026582717896,0.8685941100120544,21,21,22,0,76,21,0,6,54,0.5233286076247368,0.368842939479779,0.8551026582717896,False,
954307,20-40,True,0.1334747460774956,0.2632019519805908,0.3834450376996652,0.09161890298128128,0.6864137649536133,0.8665252634532509,0.2632019519805908,0.8362504346268222,0.9611654281616211,0.7884719371795654,7,8,9,0,29,13,0,4,25,0.3834450376996652,-0.5142343126226695,0.7884719371795654,False,
1095557,20-40,True,0.13951397151688816,0.20493188500404358,0.35916618003862805,0.07960343360900879,0.5705767869949341,0.8604859304485235,0.20493188500404358,0.851627648880699,0.9758331179618835,0.8584741353988647,9,9,10,0,36,15,0,5,26,0.35916618003862805,-0.6675054002777782,0.8584741353988647,False,
1096476,20-40,True,0.2092811879357993,0.5487672090530396,0.9248951972024945,0.12417261302471161,0.5933290719985962,0.7907188345345203,0.5487672090530396,0.4222664638950726,0.8417179584503174,0.7393734455108643,18,15,12,0,57,26,0,3,22,0.9248951972024945,2.903910643645655,0.7393734455108643,False,
1087001,20-40,True,0.04519762595455559,0.21369978785514832,0.28284812399913556,0.034148089587688446,0.7555283904075623,0.954802343657981,0.21369978785514832,0.919323349935472,0.9765832424163818,0.7169714570045471,10,8,13,0,42,11,0,5,33,0.28284812399913556,-1.1492970735190002,0.7169714570045471,False,
1084906,20-40,True,0.5408805384660009,0.25248241424560547,0.5406705731269933,0.252580463886261,0.46698012948036194,0.45911943454011966,0.25248241424560547,0.41897087914395525,0.9362278580665588,0.9451427459716797,11,10,14,0,51,13,0,5,37,0.5406705731269933,0.47832181001469054,0.9362278580665588,False,
853882,20-40,True,0.8207659848196771,0.318413645029068,0.4709935027491708,0.5548762083053589,0.6760467886924744,0.17923414486491449,0.318413645029068,0.12649598526427375,0.7953625917434692,0.9419652223587036,12,10,11,0,38,10,0,4,27,0.4709935027491708,0.03845431251834413,0.7953625917434692,False,
582705,20-40,True,0.7105253085986175,0.2761782705783844,0.4003142467295405,0.49019402265548706,0.6899036765098572,0.289474807971495,0.2761782705783844,0.3433584277086237,0.8417177200317383,0.941920816898346,14,11,16,0,44,17,0,5,31,0.4003142467295405,-0.40773992759072064,0.8417177200317383,False,
1099340,20-40,True,0.12767305653483219,0.16145147383213043,0.3524688343869512,0.05848177522420883,0.4580588638782501,0.8723269862269064,0.16145147383213043,0.8596521840309466,0.9852567315101624,0.9071358442306519,11,9,13,0,39,12,0,4,38,0.3524688343869512,-0.7097853735271815,0.9071358442306519,False,
262280,20-40,True,0.14642693505580953,0.14727866649627686,0.3621688038579423,0.0595456138253212,0.40665751695632935,0.853573068212076,0.14727866649627686,0.8474373353748561,0.9873818159103394,0.9289112091064453,9,9,10,0,23,10,0,4,16,0.3621688038579423,-0.64855000192129,0.9289112091064453,False,
1037689,20-40,True,0.963416343590571,0.21837680041790009,0.3260728394376727,0.6452171206474304,0.6697178483009338,0.03658366672976786,0.21837680041790009,0.01243107991385517,0.7680033445358276,0.9758557081222534,7,6,9,0,33,10,0,3,28,0.3260728394376727,-0.8764218319676174,0.7680033445358276,False,
868410,20-40,True,0.07250141101539909,0.1463276445865631,0.2127111562663754,0.049874961376190186,0.6879171133041382,0.9274986030259029,0.1463276445865631,0.9500319745524664,0.9880503416061401,0.7857452630996704,11,10,10,0,33,13,0,4,23,0.2127111562663754,-1.5920678776200112,0.7857452630996704,False,
1097213,20-40,True,0.1179345762210748,0.23670782148838043,0.3515415635028032,0.07941034436225891,0.6733423471450806,0.882065374362677,0.23670780658721924,0.8629341180338569,0.9688317775726318,0.7956070899963379,9,8,9,0,28,8,3,4,15,0.3515415635028032,-0.7156391834118352,0.7956070899963379,False,
1035874,20-40,True,0.24972219648112204,0.26029783487319946,0.43750026923725854,0.14857624471187592,0.5949661135673523,0.7502777882081073,0.26029783487319946,0.746253994915814,0.9550851583480835,0.8664906620979309,13,11,14,0,48,16,0,4,38,0.43750026923725854,-0.1729866210349534,0.8664906620979309,False,
823421,20-40,True,0.23545499610655934,0.17532522976398468,0.46892971392949956,0.0880328118801117,0.37388381361961365,0.7645449547003503,0.17532522976398468,0.7266428708643854,0.9807556867599487,0.9437752366065979,9,8,10,0,31,8,8,3,25,0.46892971392949956,0.02542572766902096,0.9437752366065979,False,
1000951,20-40,True,0.10448442589742665,0.27712297439575195,0.38910061795224643,0.07441528886556625,0.7122141718864441,0.8955155367771036,0.27712297439575195,0.8411919040428071,0.9588326215744019,0.7582077980041504,10,11,10,0,37,14,0,3,22,0.38910061795224643,-0.47853094680801733,0.7582077980041504,False,
333486,20-40,True,0.7523895197456112,0.32106542587280273,0.6075259636735035,0.3976229429244995,0.5284801721572876,0.24761043103209104,0.32106542587280273,0.14245136584893903,0.869406521320343,0.9398967623710632,15,11,15,0,35,14,0,7,24,0.6075259636735035,0.9003761985584784,0.869406521320343,False,
388588,20-40,True,0.25475021741526926,0.2735896706581116,0.4534084313258551,0.1537179797887802,0.6034066677093506,0.7452497127809451,0.2735896408557892,0.7298482325014748,0.950759768486023,0.8614643812179565,13,11,18,0,52,14,0,4,48,0.4534084313258551,-0.07255927227109873,0.8614643812179565,False,
568841,20-40,True,0.8135447742418792,0.19336669147014618,0.44058892820414974,0.35705041885375977,0.43888232111930847,0.18645522550287574,0.19336669147014618,0.15189146040650592,0.9175621867179871,0.9779564142227173,9,6,11,0,40,10,0,5,30,0.44058892820414974,-0.15348808754295812,0.9175621867179871,False,
1086384,20-40,True,0.05705680225170727,0.12205563485622406,0.2603639837956863,0.0267475713044405,0.4687884747982025,0.9429432561116678,0.12205564230680466,0.9291595808473123,0.9921935796737671,0.8948512077331543,11,9,11,0,35,11,0,4,27,0.2603639837956863,-1.2912382089746048,0.8948512077331543,False,
212251,20-40,True,0.35274371982421704,0.471075177192688,0.5797807078186633,0.2866063117980957,0.8125057816505432,0.6472563192605967,0.471075177192688,0.5548248743815446,0.8479726314544678,0.7507590055465698,12,10,14,0,33,12,0,3,23,0.5797807078186633,0.7252219305318923,0.7507590055465698,False,
1047012,20-40,True,0.17907280945929355,0.4033551812171936,0.48615577080914935,0.14857366681098938,0.8296830058097839,0.8209273220066364,0.4033551812171936,0.7403542708436031,0.9076153635978699,0.6866973638534546,9,10,10,0,28,11,0,3,19,0.48615577080914935,0.13417287347027457,0.6866973638534546,False,
610940,20-40,True,0.5467563329067936,0.5295240879058838,0.8656762317831098,0.33444449305534363,0.6116883754730225,0.45324372310643796,0.5295240879058838,0.21514907647705972,0.8038756847381592,0.8213700652122498,10,9,10,0,28,9,4,3,25,0.8656762317831098,2.5300645852206967,0.8038756847381592,False,
77878,20-40,True,0.2088922455728748,0.23747488856315613,0.44108150542323665,0.11246597766876221,0.5383923053741455,0.7911077995854333,0.23747488856315613,0.7628573153197971,0.9654785394668579,0.8810962438583374,12,12,16,0,44,13,5,5,42,0.44108150542323665,-0.15037847476060973,0.8810962438583374,False,
6217,20-40,True,0.38139540213377415,0.34480562806129456,0.441916951479982,0.2975836992263794,0.780249834060669,0.6186045582652017,0.34480562806129456,0.6621049044258446,0.896276593208313,0.8240712285041809,11,10,15,0,43,12,0,4,40,0.441916951479982,-0.14510434994047758,0.8240712285041809,False,
1000681,20-40,True,0.14217136990652152,0.3409961462020874,0.6911448488005533,0.07014432549476624,0.4933786988258362,0.8578285986431037,0.3409961462020874,0.6063773172474868,0.9394006729125977,0.8522971868515015,9,10,9,0,34,15,0,4,13,0.6911448488005533,1.4282576026534604,0.8522971868515015,False,
910150,20-40,True,0.10005407004531049,0.20743130147457123,0.26818247355260816,0.07738889753818512,0.7734707593917847,0.8999458707491527,0.20743130147457123,0.91843971846137,0.9754916429519653,0.736221194267273,9,10,14,0,37,12,0,5,35,0.26818247355260816,-1.2418805149020846,0.736221194267273,False,
1062511,20-40,True,0.5506288450380551,0.28562119603157043,0.49569108509159754,0.3172767758369446,0.5762080550193787,0.4493711199344954,0.28562119603157043,0.4511048857147407,0.9088781476020813,0.9256876707077026,12,13,15,0,52,18,0,6,41,0.49569108509159754,0.1943687859637001,0.9088781476020813,False,
992660,20-40,True,0.30338587806159567,0.3083265423774719,0.4182090003285599,0.22367265820503235,0.7372546792030334,0.6966140971490475,0.3083265423774719,0.7350701076536316,0.9274527430534363,0.820584237575531,16,12,19,0,56,17,0,5,43,0.4182090003285599,-0.29477133632773683,0.820584237575531,False,
636434,20-40,True,0.4284600753255752,0.2815898656845093,0.27359547522993904,0.44097957015037537,1.0292197465896606,0.5715398701507406,0.2815898656845093,0.8135686634822774,0.8631221652030945,0.7873404026031494,13,10,20,0,42,12,0,7,39,0.27359547522993904,-1.2077085342369946,0.7873404026031494,False,
575146,20-40,True,0.7175691271798977,0.2094912827014923,0.5103275954846115,0.2945646643638611,0.4105035364627838,0.2824307972445349,0.2094912827014923,0.2344704033962962,0.9346726536750793,0.9713358283042908,11,7,11,0,41,14,0,5,25,0.5103275954846115,0.2867682677981645,0.9346726536750793,False,
575407,20-40,True,0.29351991132016175,0.4169467091560364,0.6437667580358465,0.19010326266288757,0.6476673483848572,0.7064801094181467,0.4169467091560364,0.5463459111372788,0.8950080871582031,0.808395266532898,11,7,10,0,34,10,0,3,18,0.6437667580358465,1.129162332031125,0.808395266532898,False,
869348,20-40,True,0.7936789413293464,0.37856361269950867,0.8252259604478626,0.36409175395965576,0.45873934030532837,0.20632102270212752,0.37856361269950867,0.058831306635877656,0.862063467502594,0.923865795135498,12,9,16,0,38,8,10,7,20,0.8252259604478626,2.27470425607938,0.862063467502594,False,
1014132,20-40,True,0.9049289937918996,0.3268369138240814,0.4206143559430784,0.7031719088554382,0.7770465016365051,0.0950709267150663,0.3268369138240814,0.04860566957081647,0.6993635296821594,0.9438601732254028,10,10,11,0,35,12,0,3,25,0.4206143559430784,-0.27958645916499375,0.6993635296821594,False,
